percent,training_samples_after,training_samples_before,f1_macro_mean,f1_macro_std,f1_macro_UT2,f1_macro_UT3,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_UT2,balanced_accuracy_UT3,Sampler
0.5,8694,6523,0.9993104740201948,0.0006445518882996011,0.8766243693624828,0.707703130495955,0.9994247576672493,0.0005146315755365731,0.8602355386214062,0.7121579494284724,"ADASYN(n_neighbors=9, random_state=21)"
1.0,8698,8698,,,0.8849992323046215,0.7297533671506035,,,0.870280568063734,0.7324211984759266,"ADASYN(n_neighbors=9, random_state=21)"
0.005,8698,4370,0.9522087035645036,0.06586739526723596,0.8197507190795782,0.5514806824867621,0.925,0.09999999999999999,0.8046414963630066,0.6039140976792519,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=21,
         smote=SMOTE(k_neighbors=3, random_state=21))"
0.01,8698,4392,0.9737198267026604,0.0264394249027088,0.860990573095915,0.6905212454842594,0.9527777777777778,0.04614791034954486,0.8391063387599584,0.6884308971250432,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=21,
         smote=SMOTE(k_neighbors=3, random_state=21))"
0.03,8698,4479,0.985867936190296,0.01036855611225431,0.8663441185364379,0.7074642303051198,0.9805392134418762,0.01720268185087817,0.8468998960859022,0.7060962937305161,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=21,
         smote=SMOTE(k_neighbors=3, random_state=21))"
0.05,8698,4566,0.9951714465051724,0.004552386214927567,0.8663955414972134,0.7106390268973788,0.9951716740045692,0.005688647513193969,0.846380325597506,0.7074818150329061,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=21,
         smote=SMOTE(k_neighbors=3, random_state=21))"
0.1,8698,4783,0.9968023305357342,0.003517397023522295,0.8921219625444977,0.7364518976169462,0.9952739909115209,0.006629052734576958,0.8792864565292691,0.7414270869414616,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=21,
         smote=SMOTE(k_neighbors=3, random_state=21))"
0.25,8696,5436,0.9988484336283336,0.0010798630150813378,0.8595287801968386,0.7048264182895851,0.9988483236864703,0.0017473374241364565,0.8368548666435747,0.6981295462417735,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=21,
         smote=SMOTE(k_neighbors=3, random_state=21))"
0.5,8695,6523,0.9996547746908846,0.0006904506182310755,0.8632619439868204,0.7192035099561256,0.9995402298850575,0.0009195402298850297,0.8418773813647384,0.711811569102875,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=21,
         smote=SMOTE(k_neighbors=3, random_state=21))"
1.0,8695,8698,0.9996550401059447,0.00046000162402863267,0.8663760709454381,0.7229935658652218,0.9996550401439096,0.000460001605066636,0.8460339452719086,0.71666089366124,"SMOTEENN(enn=EditedNearestNeighbours(), random_state=21,
         smote=SMOTE(k_neighbors=3, random_state=21))"
0.005,8698,4370,0.9888313845760655,0.02233723084786918,0.8338794233289646,0.5494191970654168,0.9800000000000001,0.03999999999999999,0.8243851749220644,0.617076550051957,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=21,
         smote=SMOTE(random_state=21))"
0.01,8698,4392,0.981396312689349,0.01525719331228027,0.8543833580980683,0.6840757808499744,0.9652777777777779,0.02846375212766556,0.830273640457222,0.6794250086595082,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=21,
         smote=SMOTE(random_state=21))"
0.03,8697,4479,0.9938669668698257,0.008210380387981215,0.8614692653673164,0.7025457030582607,0.9884615384615385,0.01538461538461537,0.8399722895739522,0.698475926567371,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=21,
         smote=SMOTE(random_state=21))"
0.05,8698,4566,0.9963522319575281,0.00297879741832794,0.8606151537884471,0.7104771608082866,0.9952867488031882,0.005542509584409251,0.8391063387599584,0.7047107724281261,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=21,
         smote=SMOTE(random_state=21))"
0.1,8697,4783,0.9980933606042754,0.001556906602338527,0.888135593220339,0.7402234636871509,0.9975728414862335,0.0027461361879327533,0.8742639418081053,0.7422930377554555,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=21,
         smote=SMOTE(random_state=21))"
0.25,8694,5436,0.9982747365559443,0.0016764473858506975,0.8739954510993176,0.702882096069869,0.9979331386604503,0.0018368497795844343,0.8560789747142362,0.7054035330793211,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=21,
         smote=SMOTE(random_state=21))"
0.5,8693,6523,0.9994825267495978,0.0004225152599718755,0.8623578695391981,0.7100932994062765,0.9995400976151739,0.0004301109922113393,0.8406650502251471,0.704018011776931,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=21,
         smote=SMOTE(random_state=21))"
1.0,8690,8698,0.9993102774775678,0.0005630894502576622,0.858121185052851,0.7278155581356776,0.9993102125577028,0.0005630741523129129,0.8349497748527883,0.7157949428472463,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=5), random_state=21,
         smote=SMOTE(random_state=21))"
0.005,8693,4370,0.9744882320364742,0.03164600561972855,0.829985301322881,0.5453807106598985,0.9550000000000001,0.055677643628300216,0.8197090405264982,0.612227225493592,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=21,
         smote=SMOTE(k_neighbors=7, random_state=21))"
0.01,8692,4392,0.9729355790361167,0.026586956003589672,0.8443008225616921,0.6814144461203284,0.951388888888889,0.046481112585226414,0.8164184274333218,0.6707655005195705,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=21,
         smote=SMOTE(k_neighbors=7, random_state=21))"
0.03,8696,4479,0.9959634888058485,0.0049436963844552055,0.8585949177877429,0.696483441447593,0.9923076923076923,0.009421114395319882,0.8361621059923796,0.6920678905438171,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=21,
         smote=SMOTE(k_neighbors=7, random_state=21))"
0.05,8695,4566,0.9926235261892584,0.006050639313639838,0.8658296778097111,0.7014201593349497,0.9883100046171418,0.007538736105828571,0.846380325597506,0.7014201593349497,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=21,
         smote=SMOTE(k_neighbors=7, random_state=21))"
0.1,8695,4783,0.996808958905276,0.00351739594633515,0.8882724610879951,0.7337195014920134,0.9963217068105763,0.006786417411876685,0.8744371319709041,0.7372705230342916,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=21,
         smote=SMOTE(k_neighbors=7, random_state=21))"
0.25,8693,5436,0.9991368386078822,0.0011512961250350914,0.8680722891566265,0.7099210435976656,0.9989676262786038,0.0017912742364763889,0.8482854173882923,0.7073086248701074,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=21,
         smote=SMOTE(k_neighbors=7, random_state=21))"
0.5,8685,6523,0.9994821293284355,0.0004228398585273731,0.8595287801968386,0.7122411180333389,0.9993098151385137,0.0005635344094063308,0.8368548666435747,0.704018011776931,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=21,
         smote=SMOTE(k_neighbors=7, random_state=21))"
1.0,8687,8698,0.9997700488076525,0.00028163156286627525,0.8704318936877077,0.7211489143443324,0.9997701149425288,0.00028155054514748324,0.85140284031867,0.7175268444752338,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=7), random_state=21,
         smote=SMOTE(k_neighbors=7, random_state=21))"
0.005,8688,4370,0.9856568474604085,0.02868630507918275,0.8374208218288127,0.5698301698301699,0.975,0.049999999999999996,0.8266366470384482,0.6271215794942847,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=21,
         smote=SMOTE(k_neighbors=9, random_state=21))"
0.01,8693,4392,0.9813962466304028,0.015257241351871577,0.8487891317188423,0.6813261163734776,0.9652777777777779,0.02846375212766556,0.8226532732940769,0.6737097332871493,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=21,
         smote=SMOTE(k_neighbors=9, random_state=21))"
0.03,8694,4479,0.9921447763624721,0.007207151391308443,0.8615937687237867,0.7079224753485209,0.9920778072502211,0.009242948221018675,0.8399722895739522,0.7024593003117423,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=21,
         smote=SMOTE(k_neighbors=9, random_state=21))"
0.05,8697,4566,0.9939120886105977,0.009452146498608165,0.8679245283018868,0.7093443469282396,0.9928462248791039,0.009683650565835762,0.8484586075510911,0.7074818150329061,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=21,
         smote=SMOTE(k_neighbors=9, random_state=21))"
0.1,8689,4783,0.9980868205525695,0.0015621532424417266,0.88608762490392,0.7352068423808693,0.9965383587276129,0.002826523597361079,0.871666089366124,0.7372705230342916,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=21,
         smote=SMOTE(k_neighbors=9, random_state=21))"
0.25,8691,5436,0.9985640193003011,0.001568703952633209,0.8713529856386999,0.7078573901003807,0.9983894758202563,0.0013793209771497078,0.8526151714582612,0.7076550051957049,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=21,
         smote=SMOTE(k_neighbors=9, random_state=21))"
0.5,8686,6523,0.9996549078360613,0.0004226498708474275,0.8602985074626865,0.7086081515305259,0.9995402298850575,0.0005631010902949665,0.8378940076203671,0.7015933494977484,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=21,
         smote=SMOTE(k_neighbors=9, random_state=21))"
1.0,8683,8698,0.9997700486555307,0.00028163174926613114,0.8632619439868204,0.7271507630387389,0.9997699826726454,0.00028171261963820814,0.8418773813647384,0.7182196051264289,"SMOTEENN(enn=EditedNearestNeighbours(n_neighbors=9), random_state=21,
         smote=SMOTE(k_neighbors=9, random_state=21))"
0.005,8698,4370,0.9522087035645036,0.06586739526723598,0.8399538486896324,0.5509573810994441,0.925,0.09999999999999999,0.8318323519224108,0.6222722549359196,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=3, random_state=21),
           tomek=TomekLinks())"
0.01,8698,4392,0.981396312689349,0.01525719331228027,0.8608617594254937,0.6888238333046324,0.9652777777777779,0.02846375212766556,0.8389331485971596,0.6870453758226533,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=3, random_state=21),
           tomek=TomekLinks())"
0.03,8698,4479,0.9898304556756742,0.0065067938563412335,0.8634520054078414,0.709094011260877,0.9807692307692308,0.01216260638526299,0.8425701420159335,0.7047107724281261,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=3, random_state=21),
           tomek=TomekLinks())"
0.05,8698,4566,0.9951443802444289,0.004489572446833713,0.8711693855770697,0.7092050209205021,0.9929610351379559,0.005748413311033388,0.8536543124350537,0.71111880845168,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=3, random_state=21),
           tomek=TomekLinks())"
0.1,8698,4783,0.9980932943932072,0.0015569592569685152,0.8821548821548821,0.727304408433525,0.9975727092163502,0.002746046974663104,0.8666435746449601,0.7289573952199515,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=3, random_state=21),
           tomek=TomekLinks())"
0.25,8698,5436,0.9988505011576081,0.0010739799150085085,0.8637794095609171,0.7168725672702657,0.998850569853111,0.0010280880972684957,0.8425701420159335,0.7102528576376862,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=3, random_state=21),
           tomek=TomekLinks())"
0.5,8698,6523,0.9998272214923742,0.00034555701525129656,0.8665063138905592,0.7187765505522515,0.9997695852534563,0.0004608294930875445,0.8462071354347074,0.7133702805680637,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=3, random_state=21),
           tomek=TomekLinks())"
1.0,8698,8698,0.9997699826726454,0.0004600346547094514,0.8849992323046215,0.7297533671506035,0.9997701149425288,0.00045977011494251484,0.870280568063734,0.7324211984759266,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=3, random_state=21),
           tomek=TomekLinks())"
0.005,8698,4370,0.9522087035645035,0.06586739526723598,0.8370491803278689,0.5507660878447396,0.925,0.1,0.8278489781780395,0.6191548320055421,"SMOTETomek(random_state=21, smote=SMOTE(random_state=21), tomek=TomekLinks())"
0.01,8698,4392,0.9729846645891422,0.03320714471039676,0.8559094968740697,0.6872758326216909,0.9527777777777778,0.05800170282728085,0.832351922410807,0.6828888119154832,"SMOTETomek(random_state=21, smote=SMOTE(random_state=21), tomek=TomekLinks())"
0.03,8698,4479,0.9919226701041721,0.007660459046935907,0.8545967622159513,0.7032117033798554,0.9883465959328028,0.015299892737476735,0.8304468306200208,0.6943193626602009,"SMOTETomek(random_state=21, smote=SMOTE(random_state=21), tomek=TomekLinks())"
0.05,8698,4566,0.9950916583916907,0.004573213102700848,0.8606459330143541,0.7095681625740897,0.9908033826638478,0.008532953941061546,0.8385867682715622,0.7029788708001385,"SMOTETomek(random_state=21, smote=SMOTE(random_state=21), tomek=TomekLinks())"
0.1,8698,4783,0.9981000550327636,0.0015513435964973183,0.8878619839802834,0.7357730695149711,0.9975860746266683,0.0027296447114071648,0.8739175614825079,0.7386560443366816,"SMOTETomek(random_state=21, smote=SMOTE(random_state=21), tomek=TomekLinks())"
0.25,8698,5436,0.9988485195307344,0.0010771551393799102,0.8678109003312255,0.7114461960246744,0.998504682888759,0.0012391581587841843,0.8479390370626949,0.7083477658469,"SMOTETomek(random_state=21, smote=SMOTE(random_state=21), tomek=TomekLinks())"
0.5,8698,6523,0.9994827913273296,0.0006896388220021893,0.8619709884851204,0.7121340328312743,0.9995400976151739,0.0006702470916489227,0.8401454797367509,0.7054035330793211,"SMOTETomek(random_state=21, smote=SMOTE(random_state=21), tomek=TomekLinks())"
1.0,8698,8698,0.999770114866599,0.00028155063814216556,0.8849992323046215,0.7297533671506035,0.9997701149425288,0.00028155054514748324,0.870280568063734,0.7324211984759266,"SMOTETomek(random_state=21, smote=SMOTE(random_state=21), tomek=TomekLinks())"
0.005,8698,4370,0.9744882320364742,0.03164600561972855,0.8267936299458217,0.5380523731587561,0.9550000000000001,0.055677643628300216,0.8172843782473156,0.6089366124004156,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=7, random_state=21),
           tomek=TomekLinks())"
0.01,8698,4392,0.9813962466304028,0.015257241351871577,0.8472775564409031,0.6781725888324873,0.9652777777777779,0.02846375212766556,0.8207481815032907,0.6705923103567717,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=7, random_state=21),
           tomek=TomekLinks())"
0.03,8698,4479,0.9880412960560696,0.014544024421282413,0.8511772545535318,0.6998491704374057,0.9843854995579134,0.014762183437763117,0.8259438863872532,0.6898164184274334,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=7, random_state=21),
           tomek=TomekLinks())"
0.05,8698,4566,0.9899841350168744,0.010290793515668927,0.8609649782053209,0.7037290455011974,0.9837645500716871,0.020039474723408984,0.8397990994111535,0.7000346380325597,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=7, random_state=21),
           tomek=TomekLinks())"
0.1,8698,4783,0.9955109673638743,0.004821519275972293,0.8890945549899738,0.7426675977653632,0.9929750080669247,0.008432021169773728,0.8754762729476966,0.7447177000346381,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=7, random_state=21),
           tomek=TomekLinks())"
0.25,8698,5436,0.9988485195307344,0.0010771551393799102,0.8742605794023964,0.7234262125902993,0.9981630237179218,0.0017169266744663564,0.8564253550398337,0.7215102182196051,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=7, random_state=21),
           tomek=TomekLinks())"
0.5,8698,6523,0.9998274208885574,0.0003451582228851002,0.8706948640483384,0.7216142270861833,0.9997701149425288,0.00045977011494251484,0.8517492206442674,0.7180464149636301,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=7, random_state=21),
           tomek=TomekLinks())"
1.0,8698,8698,0.9996551058610403,0.00045980378878375956,0.8849992323046215,0.7297533671506035,0.9996550401439096,0.0004598363212220923,0.870280568063734,0.7324211984759266,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=7, random_state=21),
           tomek=TomekLinks())"
0.005,8698,4370,0.9856568474604087,0.02868630507918275,0.8351863963374755,0.551738158162228,0.975,0.049999999999999996,0.825424315898857,0.6181156910287495,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=9, random_state=21),
           tomek=TomekLinks())"
0.01,8698,4392,0.981396312689349,0.015257193312280268,0.8485207100591716,0.6768655447900731,0.9652777777777779,0.02846375212766556,0.8226532732940769,0.6707655005195705,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=9, random_state=21),
           tomek=TomekLinks())"
0.03,8698,4479,0.9863116874323061,0.00981846734261772,0.8580838323353294,0.696068376068376,0.988001503806829,0.009344012398139949,0.8358157256667822,0.6920678905438171,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=9, random_state=21),
           tomek=TomekLinks())"
0.05,8698,4566,0.9951456829345023,0.004558770040537726,0.8671792552389568,0.710928118030537,0.9930140215304611,0.005712248463194161,0.8474194665742986,0.7081745756841011,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=9, random_state=21),
           tomek=TomekLinks())"
0.1,8698,4783,0.9948893448094879,0.0025802761399592086,0.8801343716597954,0.736823975198071,0.9918390804597703,0.005705597078616456,0.8640457222029789,0.7353654312435054,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=9, random_state=21),
           tomek=TomekLinks())"
0.25,8698,5436,0.9994242254936111,0.00070517863140122,0.8725401150469271,0.7151975159565293,0.9990804549105821,0.0011262130920067267,0.85417388292345,0.7140630412192588,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=9, random_state=21),
           tomek=TomekLinks())"
0.5,8698,6523,0.999482393564483,0.00042262452510257175,0.862228870605834,0.7082201086956522,0.9994247576672493,0.0005146315755365731,0.8404918600623484,0.7024593003117423,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=9, random_state=21),
           tomek=TomekLinks())"
1.0,8698,8698,0.999770114866599,0.00028155063814216556,0.8849992323046215,0.7297533671506035,0.9997701149425288,0.00028155054514748324,0.870280568063734,0.7324211984759266,"SMOTETomek(random_state=21, smote=SMOTE(k_neighbors=9, random_state=21),
           tomek=TomekLinks())"
0.005,4370,4370,0.8776934339853252,0.1039022336284089,0.7795823665893271,0.4053702901689043,0.825,0.1274754878398196,0.7696570834776585,0.5244198129546241,None
0.01,4392,4392,0.9514721871463745,0.03931647739674426,0.8392638036809816,0.5774436090225564,0.9166666666666666,0.06288461901484318,0.8184967093869069,0.6106685140284032,None
0.03,4479,4479,0.9768299542625414,0.015694875053698,0.8454041085620033,0.6517247417264928,0.9576923076923076,0.02826334318595975,0.8214409421544857,0.6555247661932802,None
0.05,4566,4566,0.9913607721294262,0.003135397421530689,0.8449911084765857,0.6749404964297858,0.9838266384778013,0.005783603273212493,0.8188430897125043,0.6688604087287842,None
0.1,4783,4783,0.9961668270357074,0.004694707453348613,0.8668972777861332,0.7112555593568252,0.9941244333542812,0.006506255431191488,0.8467267059231036,0.7076550051957049,None
0.25,5436,5436,0.9991358428420828,0.0011517940117886573,0.8665063138905592,0.7040220006875215,0.9989633984850894,0.0012825145275407778,0.8462071354347074,0.7017665396605473,None
0.5,6523,6523,0.9994823275055366,0.0004226784616071698,0.8792919273615138,0.7113528689243727,0.9994247576672493,0.0005146315755365731,0.8630065812261863,0.7151021821960513,None
1.0,8698,8698,0.9995400974631832,0.0002299513159603723,0.8849992323046215,0.7297533671506035,0.999540097615174,0.00022995133506812794,0.870280568063734,0.7324211984759266,None
